,step,name,type,value,0
20940,,,,,736
20941,,,,,Observation 1
20942,,,,,metric
20943,,,,,0.025780480481083456
20944,,,,,736
20945,,,,,loss
20946,,,,,metric
20947,,,,,0.0019715044495023848
20948,,,,,737
20949,,,,,Round reward
20950,,,,,metric
20951,,,,,0.56591796875
20952,,,,,737
20953,,,,,Per-ep reward
20954,,,,,metric
20955,,,,,363.364013671875
20956,,,,,737
20957,,,,,Megabytes sent
20958,,,,,metric
20959,,,,,166.6367847919464
20960,,,,,737
20961,,,,,Round megabytes sent
20962,,,,,metric
20963,,,,,0.424438
20964,,,,,737
20965,,,,,Chosen CW
20966,,,,,metric
20967,,,,,64.0
20968,,,,,737
20969,,,,,Station count
20970,,,,,metric
20971,,,,,9.0
20972,,,,,737
20973,,,,,Current throughput
20974,,,,,metric
20975,,,,,37.88672
20976,,,,,737
20977,,,,,Fairness index
20978,,,,,metric
20979,,,,,0.961956
20980,,,,,737
20981,,,,,Observation 0
20982,,,,,metric
20983,,,,,0.5565263068675995
20984,,,,,737
20985,,,,,loss
20986,,,,,metric
20987,,,,,0.0019715044495023848
20988,,,,,737
20989,,,,,Observation 1
20990,,,,,metric
20991,,,,,0.025745124810368433
20992,,,,,737
20993,,,,,loss
20994,,,,,metric
20995,,,,,0.0019715044495023848
20996,,,,,738
20997,,,,,Round reward
20998,,,,,metric
20999,,,,,0.551025390625
21000,,,,,738
21001,,,,,Per-ep reward
21002,,,,,metric
21003,,,,,363.9150390625
21004,,,,,738
21005,,,,,Megabytes sent
21006,,,,,metric
21007,,,,,167.05005380511284
21008,,,,,738
21009,,,,,Round megabytes sent
21010,,,,,metric
21011,,,,,0.413269
21012,,,,,738
21013,,,,,Chosen CW
21014,,,,,metric
21015,,,,,64.0
21016,,,,,738
21017,,,,,Station count
21018,,,,,metric
21019,,,,,9.0
21020,,,,,738
21021,,,,,Current throughput
21022,,,,,metric
21023,,,,,37.931396
21024,,,,,738
21025,,,,,Fairness index
21026,,,,,metric
21027,,,,,0.963302
21028,,,,,738
21029,,,,,Observation 0
21030,,,,,metric
21031,,,,,0.5566378982861837
21032,,,,,738
21033,,,,,loss
21034,,,,,metric
21035,,,,,0.0019715044495023848
21036,,,,,738
21037,,,,,Observation 1
21038,,,,,metric
21039,,,,,0.025729419030526925
21040,,,,,738
21041,,,,,loss
21042,,,,,metric
21043,,,,,0.0019715044495023848
21044,,,,,739
21045,,,,,Round reward
21046,,,,,metric
21047,,,,,0.50634765625
21048,,,,,739
21049,,,,,Per-ep reward
21050,,,,,metric
21051,,,,,364.42138671875
21052,,,,,739
21053,,,,,Megabytes sent
21054,,,,,metric
21055,,,,,167.42981481552124
21056,,,,,739
21057,,,,,Round megabytes sent
21058,,,,,metric
21059,,,,,0.379761
21060,,,,,739
21061,,,,,Chosen CW
21062,,,,,metric
21063,,,,,64.0
21064,,,,,739
21065,,,,,Station count
21066,,,,,metric
21067,,,,,9.0
21068,,,,,739
21069,,,,,Current throughput
21070,,,,,metric
21071,,,,,37.87555
21072,,,,,739
21073,,,,,Fairness index
21074,,,,,metric
21075,,,,,0.964132
21076,,,,,739
21077,,,,,Observation 0
21078,,,,,metric
21079,,,,,0.5565637442469596
21080,,,,,739
21081,,,,,loss
21082,,,,,metric
21083,,,,,0.0019715044495023848
21084,,,,,739
21085,,,,,Observation 1
21086,,,,,metric
21087,,,,,0.025747877613031246
21088,,,,,739
21089,,,,,loss
21090,,,,,metric
21091,,,,,0.0019715044495023848
21092,,,,,740
21093,,,,,Round reward
21094,,,,,metric
21095,,,,,0.50634765625
21096,,,,,740
21097,,,,,Per-ep reward
21098,,,,,metric
21099,,,,,364.927734375
21100,,,,,740
21101,,,,,Megabytes sent
21102,,,,,metric
21103,,,,,167.80957582592964
21104,,,,,740
21105,,,,,Round megabytes sent
21106,,,,,metric
21107,,,,,0.379761
21108,,,,,740
21109,,,,,Chosen CW
21110,,,,,metric
21111,,,,,64.0
21112,,,,,740
21113,,,,,Station count
21114,,,,,metric
21115,,,,,9.0
21116,,,,,740
21117,,,,,Current throughput
21118,,,,,metric
21119,,,,,37.90906
21120,,,,,740
21121,,,,,Fairness index
21122,,,,,metric
21123,,,,,0.965325
21124,,,,,740
21125,,,,,Observation 0
21126,,,,,metric
21127,,,,,0.556664427916209
21128,,,,,740
21129,,,,,loss
21130,,,,,metric
21131,,,,,0.0019715044495023848
21132,,,,,740
21133,,,,,Observation 1
21134,,,,,metric
21135,,,,,0.02584107723894752
21136,,,,,740
21137,,,,,loss
21138,,,,,metric
21139,,,,,0.0019715044495023848
21140,,,,,741
21141,,,,,Round reward
21142,,,,,metric
21143,,,,,0.56591796875
21144,,,,,741
21145,,,,,Per-ep reward
21146,,,,,metric
21147,,,,,365.49365234375
21148,,,,,741
21149,,,,,Megabytes sent
21150,,,,,metric
21151,,,,,168.23401382565498
21152,,,,,741
21153,,,,,Round megabytes sent
21154,,,,,metric
21155,,,,,0.424438
21156,,,,,741
21157,,,,,Chosen CW
21158,,,,,metric
21159,,,,,64.0
21160,,,,,741
21161,,,,,Station count
21162,,,,,metric
21163,,,,,9.0
21164,,,,,741
21165,,,,,Current throughput
21166,,,,,metric
21167,,,,,37.920227
21168,,,,,741
21169,,,,,Fairness index
21170,,,,,metric
21171,,,,,0.966511
21172,,,,,741
21173,,,,,Observation 0
21174,,,,,metric
21175,,,,,0.5566826771696408
21176,,,,,741
21177,,,,,loss
21178,,,,,metric
21179,,,,,0.0019715044495023848
21180,,,,,741
21181,,,,,Observation 1
21182,,,,,metric
21183,,,,,0.02583063909308085
21184,,,,,741
21185,,,,,loss
21186,,,,,metric
21187,,,,,0.0019715044495023848
21188,,,,,742
21189,,,,,Round reward
21190,,,,,metric
21191,,,,,0.4765625
21192,,,,,742
21193,,,,,Per-ep reward
21194,,,,,metric
21195,,,,,365.97021484375
21196,,,,,742
21197,,,,,Megabytes sent
21198,,,,,metric
21199,,,,,168.59143581986427
21200,,,,,742
21201,,,,,Round megabytes sent
21202,,,,,metric
21203,,,,,0.357422
21204,,,,,742
21205,,,,,Chosen CW
21206,,,,,metric
21207,,,,,64.0
21208,,,,,742
21209,,,,,Station count
21210,,,,,metric
21211,,,,,9.0
21212,,,,,742
21213,,,,,Current throughput
21214,,,,,metric
21215,,,,,37.86438
21216,,,,,742
21217,,,,,Fairness index
21218,,,,,metric
21219,,,,,0.967621
21220,,,,,742
21221,,,,,Observation 0
21222,,,,,metric
21223,,,,,0.5566837425033251
21224,,,,,742
21225,,,,,loss
21226,,,,,metric
21227,,,,,0.0019715044495023848
21228,,,,,742
21229,,,,,Observation 1
21230,,,,,metric
21231,,,,,0.026063696905764162
21232,,,,,742
21233,,,,,loss
21234,,,,,metric
21235,,,,,0.0019715044495023848
21236,,,,,743
21237,,,,,Round reward
21238,,,,,metric
21239,,,,,0.56591796875
21240,,,,,743
21241,,,,,Per-ep reward
21242,,,,,metric
21243,,,,,366.5361328125
21244,,,,,743
21245,,,,,Megabytes sent
21246,,,,,metric
21247,,,,,169.01587381958961
21248,,,,,743
21249,,,,,Round megabytes sent
21250,,,,,metric
21251,,,,,0.424438
21252,,,,,743
21253,,,,,Chosen CW
21254,,,,,metric
21255,,,,,64.0
21256,,,,,743
21257,,,,,Station count
21258,,,,,metric
21259,,,,,9.0
21260,,,,,743
21261,,,,,Current throughput
21262,,,,,metric
21263,,,,,37.875553
21264,,,,,743
21265,,,,,Fairness index
21266,,,,,metric
21267,,,,,0.968342
21268,,,,,743
21269,,,,,Observation 0
21270,,,,,metric
21271,,,,,0.5567636272311212
21272,,,,,743
21273,,,,,loss
21274,,,,,metric
21275,,,,,0.0019715044495023848
21276,,,,,743
21277,,,,,Observation 1
21278,,,,,metric
21279,,,,,0.026148131192398345
21280,,,,,743
21281,,,,,loss
21282,,,,,metric
21283,,,,,0.0019715044495023848
21284,,,,,744
21285,,,,,Round reward
21286,,,,,metric
21287,,,,,0.4765625
21288,,,,,744
21289,,,,,Per-ep reward
21290,,,,,metric
21291,,,,,367.0126953125
21292,,,,,744
21293,,,,,Megabytes sent
21294,,,,,metric
21295,,,,,169.3732958137989
21296,,,,,744
21297,,,,,Round megabytes sent
21298,,,,,metric
21299,,,,,0.357422
21300,,,,,744
21301,,,,,Chosen CW
21302,,,,,metric
21303,,,,,64.0
21304,,,,,744
21305,,,,,Station count
21306,,,,,metric
21307,,,,,9.0
21308,,,,,744
21309,,,,,Current throughput
21310,,,,,metric
21311,,,,,37.909058
21312,,,,,744
21313,,,,,Fairness index
21314,,,,,metric
21315,,,,,0.969219
21316,,,,,744
21317,,,,,Observation 0
21318,,,,,metric
21319,,,,,0.5569257946809133
21320,,,,,744
21321,,,,,loss
21322,,,,,metric
21323,,,,,0.0019715044495023848
21324,,,,,744
21325,,,,,Observation 1
21326,,,,,metric
21327,,,,,0.026258904375511823
21328,,,,,744
21329,,,,,loss
21330,,,,,metric
21331,,,,,0.0019715044495023848
21332,,,,,745
21333,,,,,Round reward
21334,,,,,metric
21335,,,,,0.5361328125
21336,,,,,745
21337,,,,,Per-ep reward
21338,,,,,metric
21339,,,,,367.548828125
21340,,,,,745
21341,,,,,Megabytes sent
21342,,,,,metric
21343,,,,,169.7753958106041
21344,,,,,745
21345,,,,,Round megabytes sent
21346,,,,,metric
21347,,,,,0.4021
21348,,,,,745
21349,,,,,Chosen CW
21350,,,,,metric
21351,,,,,64.0
21352,,,,,745
21353,,,,,Station count
21354,,,,,metric
21355,,,,,9.0
21356,,,,,745
21357,,,,,Current throughput
21358,,,,,metric
21359,,,,,37.931396
21360,,,,,745
21361,,,,,Fairness index
21362,,,,,metric
21363,,,,,0.969325
21364,,,,,745
21365,,,,,Observation 0
21366,,,,,metric
21367,,,,,0.5569675970077514
21368,,,,,745
21369,,,,,loss
21370,,,,,metric
21371,,,,,0.0019715044495023848
21372,,,,,745
21373,,,,,Observation 1
21374,,,,,metric
21375,,,,,0.02627452585450067
21376,,,,,745
21377,,,,,loss
21378,,,,,metric
21379,,,,,0.0019715044495023848
21380,,,,,746
21381,,,,,Round reward
21382,,,,,metric
21383,,,,,0.4765625
21384,,,,,746
21385,,,,,Per-ep reward
21386,,,,,metric
21387,,,,,368.025390625
21388,,,,,746
21389,,,,,Megabytes sent
21390,,,,,metric
21391,,,,,170.13281780481339
21392,,,,,746
21393,,,,,Round megabytes sent
21394,,,,,metric
21395,,,,,0.357422
21396,,,,,746
21397,,,,,Chosen CW
21398,,,,,metric
21399,,,,,64.0
21400,,,,,746
21401,,,,,Station count
21402,,,,,metric
21403,,,,,9.0
21404,,,,,746
21405,,,,,Current throughput
21406,,,,,metric
21407,,,,,37.89789
21408,,,,,746
21409,,,,,Fairness index
21410,,,,,metric
21411,,,,,0.970154
21412,,,,,746
21413,,,,,Observation 0
21414,,,,,metric
21415,,,,,0.5569907732804615
21416,,,,,746
21417,,,,,loss
21418,,,,,metric
21419,,,,,0.0019715044495023848
21420,,,,,746
21421,,,,,Observation 1
21422,,,,,metric
21423,,,,,0.026269419576332463
21424,,,,,746
21425,,,,,loss
21426,,,,,metric
21427,,,,,0.0019715044495023848
21428,,,,,747
21429,,,,,Round reward
21430,,,,,metric
21431,,,,,0.44677734375
21432,,,,,747
21433,,,,,Per-ep reward
21434,,,,,metric
21435,,,,,368.47216796875
21436,,,,,747
21437,,,,,Megabytes sent
21438,,,,,metric
21439,,,,,170.46790081262589
21440,,,,,747
21441,,,,,Round megabytes sent
21442,,,,,metric
21443,,,,,0.335083
21444,,,,,747
21445,,,,,Chosen CW
21446,,,,,metric
21447,,,,,64.0
21448,,,,,747
21449,,,,,Station count
21450,,,,,metric
21451,,,,,9.0
21452,,,,,747
21453,,,,,Current throughput
21454,,,,,metric
21455,,,,,37.84204
21456,,,,,747
21457,,,,,Fairness index
21458,,,,,metric
21459,,,,,0.970906
21460,,,,,747
21461,,,,,Observation 0
21462,,,,,metric
21463,,,,,0.5571548974514008
21464,,,,,747
21465,,,,,loss
21466,,,,,metric
21467,,,,,0.0019715044495023848
21468,,,,,747
21469,,,,,Observation 1
21470,,,,,metric
21471,,,,,0.026306106855168303
21472,,,,,747
21473,,,,,loss
21474,,,,,metric
21475,,,,,0.0019715044495023848
21476,,,,,748
21477,,,,,Round reward
21478,,,,,metric
21479,,,,,0.491455078125
21480,,,,,748
21481,,,,,Per-ep reward
21482,,,,,metric
21483,,,,,368.963623046875
21484,,,,,748
21485,,,,,Megabytes sent
21486,,,,,metric
21487,,,,,170.8364918231964
21488,,,,,748
21489,,,,,Round megabytes sent
21490,,,,,metric
21491,,,,,0.368591
21492,,,,,748
21493,,,,,Chosen CW
21494,,,,,metric
21495,,,,,64.0
21496,,,,,748
21497,,,,,Station count
21498,,,,,metric
21499,,,,,9.0
21500,,,,,748
21501,,,,,Current throughput
21502,,,,,metric
21503,,,,,37.808533
21504,,,,,748
21505,,,,,Fairness index
21506,,,,,metric
21507,,,,,0.97137
21508,,,,,748
21509,,,,,Observation 0
21510,,,,,metric
21511,,,,,0.5574879709879557
21512,,,,,748
21513,,,,,loss
21514,,,,,metric
21515,,,,,0.0019715044495023848
21516,,,,,748
21517,,,,,Observation 1
21518,,,,,metric
21519,,,,,0.02630102634655863
21520,,,,,748
21521,,,,,loss
21522,,,,,metric
21523,,,,,0.0019715044495023848
21524,,,,,749
21525,,,,,Round reward
21526,,,,,metric
21527,,,,,0.491455078125
21528,,,,,749
21529,,,,,Per-ep reward
21530,,,,,metric
21531,,,,,369.455078125
21532,,,,,749
21533,,,,,Megabytes sent
21534,,,,,metric
21535,,,,,171.20508283376694
21536,,,,,749
21537,,,,,Round megabytes sent
21538,,,,,metric
21539,,,,,0.368591
21540,,,,,749
21541,,,,,Chosen CW
21542,,,,,metric
21543,,,,,64.0
21544,,,,,749
21545,,,,,Station count
21546,,,,,metric
21547,,,,,9.0
21548,,,,,749
21549,,,,,Current throughput
21550,,,,,metric
21551,,,,,37.808533
21552,,,,,749
21553,,,,,Fairness index
21554,,,,,metric
21555,,,,,0.971913
21556,,,,,749
21557,,,,,Observation 0
21558,,,,,metric
21559,,,,,0.5575578216711681
21560,,,,,749
21561,,,,,loss
21562,,,,,metric
21563,,,,,0.0019715044495023848
21564,,,,,749
21565,,,,,Observation 1
21566,,,,,metric
21567,,,,,0.026318913249125477
21568,,,,,749
21569,,,,,loss
21570,,,,,metric
21571,,,,,0.0019715044495023848
21572,,,,,750
21573,,,,,Round reward
21574,,,,,metric
21575,,,,,0.551025390625
21576,,,,,750
21577,,,,,Per-ep reward
21578,,,,,metric
21579,,,,,370.006103515625
21580,,,,,750
21581,,,,,Megabytes sent
21582,,,,,metric
21583,,,,,171.61835184693336
21584,,,,,750
21585,,,,,Round megabytes sent
21586,,,,,metric
21587,,,,,0.413269
21588,,,,,750
21589,,,,,Chosen CW
21590,,,,,metric
21591,,,,,64.0
21592,,,,,750
21593,,,,,Station count
21594,,,,,metric
21595,,,,,9.0
21596,,,,,750
21597,,,,,Current throughput
21598,,,,,metric
21599,,,,,37.86438
21600,,,,,750
21601,,,,,Fairness index
21602,,,,,metric
21603,,,,,0.972685
21604,,,,,750
21605,,,,,Observation 0
21606,,,,,metric
21607,,,,,0.5574854775269826
21608,,,,,750
21609,,,,,loss
21610,,,,,metric
21611,,,,,0.0019715044495023848
21612,,,,,750
21613,,,,,Observation 1
21614,,,,,metric
21615,,,,,0.026366386960289992
21616,,,,,750
21617,,,,,loss
21618,,,,,metric
21619,,,,,0.0019715044495023848
21620,,,,,751
21621,,,,,Round reward
21622,,,,,metric
21623,,,,,0.50634765625
21624,,,,,751
21625,,,,,Per-ep reward
21626,,,,,metric
21627,,,,,370.512451171875
21628,,,,,751
21629,,,,,Megabytes sent
21630,,,,,metric
21631,,,,,171.99811285734177
21632,,,,,751
21633,,,,,Round megabytes sent
21634,,,,,metric
21635,,,,,0.379761
21636,,,,,751
21637,,,,,Chosen CW
21638,,,,,metric
21639,,,,,64.0
21640,,,,,751
21641,,,,,Station count
21642,,,,,metric
21643,,,,,9.0
21644,,,,,751
21645,,,,,Current throughput
21646,,,,,metric
21647,,,,,37.89789
21648,,,,,751
21649,,,,,Fairness index
21650,,,,,metric
21651,,,,,0.973334
21652,,,,,751
21653,,,,,Observation 0
21654,,,,,metric
21655,,,,,0.5575028583407402
21656,,,,,751
21657,,,,,loss
21658,,,,,metric
21659,,,,,0.0019715044495023848
21660,,,,,751
21661,,,,,Observation 1
21662,,,,,metric
21663,,,,,0.026349771015048172
21664,,,,,751
21665,,,,,loss
21666,,,,,metric
21667,,,,,0.0019715044495023848
21668,,,,,752
21669,,,,,Round reward
21670,,,,,metric
21671,,,,,0.50634765625
21672,,,,,752
21673,,,,,Per-ep reward
21674,,,,,metric
21675,,,,,371.018798828125
21676,,,,,752
21677,,,,,Megabytes sent
21678,,,,,metric
21679,,,,,172.37787386775017
21680,,,,,752
21681,,,,,Round megabytes sent
21682,,,,,metric
21683,,,,,0.379761
21684,,,,,752
21685,,,,,Chosen CW
21686,,,,,metric
21687,,,,,64.0
21688,,,,,752
21689,,,,,Station count
21690,,,,,metric
21691,,,,,9.0
21692,,,,,752
21693,,,,,Current throughput
21694,,,,,metric
21695,,,,,37.89789
21696,,,,,752
21697,,,,,Fairness index
21698,,,,,metric
21699,,,,,0.973687
21700,,,,,752
21701,,,,,Observation 0
21702,,,,,metric
21703,,,,,0.5574827354152998
21704,,,,,752
21705,,,,,loss
21706,,,,,metric
21707,,,,,0.0019715044495023848
21708,,,,,752
21709,,,,,Observation 1
21710,,,,,metric
21711,,,,,0.02633041413281362
21712,,,,,752
21713,,,,,loss
21714,,,,,metric
21715,,,,,0.0019715044495023848
21716,,,,,753
21717,,,,,Round reward
21718,,,,,metric
21719,,,,,0.595703125
21720,,,,,753
21721,,,,,Per-ep reward
21722,,,,,metric
21723,,,,,371.614501953125
21724,,,,,753
21725,,,,,Megabytes sent
21726,,,,,metric
21727,,,,,172.8246508538723
21728,,,,,753
21729,,,,,Round megabytes sent
21730,,,,,metric
21731,,,,,0.446777
21732,,,,,753
21733,,,,,Chosen CW
21734,,,,,metric
21735,,,,,64.0
21736,,,,,753
21737,,,,,Station count
21738,,,,,metric
21739,,,,,10.0
21740,,,,,753
21741,,,,,Current throughput
21742,,,,,metric
21743,,,,,37.998413
21744,,,,,753
21745,,,,,Fairness index
21746,,,,,metric
21747,,,,,0.974074
21748,,,,,753
21749,,,,,Observation 0
21750,,,,,metric
21751,,,,,0.5574915647506713
21752,,,,,753
21753,,,,,loss
21754,,,,,metric
21755,,,,,0.0019715044495023848
21756,,,,,753
21757,,,,,Observation 1
21758,,,,,metric
21759,,,,,0.026367347827386846
21760,,,,,753
21761,,,,,loss
21762,,,,,metric
21763,,,,,0.0019715044495023848
21764,,,,,754
21765,,,,,Round reward
21766,,,,,metric
21767,,,,,0.50634765625
21768,,,,,754
21769,,,,,Per-ep reward
21770,,,,,metric
21771,,,,,372.120849609375
21772,,,,,754
21773,,,,,Megabytes sent
21774,,,,,metric
21775,,,,,173.2044118642807
21776,,,,,754
21777,,,,,Round megabytes sent
21778,,,,,metric
21779,,,,,0.379761
21780,,,,,754
21781,,,,,Chosen CW
21782,,,,,metric
21783,,,,,64.0
21784,,,,,754
21785,,,,,Station count
21786,,,,,metric
21787,,,,,10.0
21788,,,,,754
21789,,,,,Current throughput
21790,,,,,metric
21791,,,,,38.020752
21792,,,,,754
21793,,,,,Fairness index
21794,,,,,metric
21795,,,,,0.128917
21796,,,,,754
21797,,,,,Observation 0
21798,,,,,metric
21799,,,,,0.5575632211565972
21800,,,,,754
21801,,,,,loss
21802,,,,,metric
21803,,,,,0.0019715044495023848
21804,,,,,754
21805,,,,,Observation 1
21806,,,,,metric
21807,,,,,0.026375623467541732
21808,,,,,754
21809,,,,,loss
21810,,,,,metric
21811,,,,,0.0019715044495023848
21812,,,,,755
21813,,,,,Round reward
21814,,,,,metric
21815,,,,,0.521240234375
21816,,,,,755
21817,,,,,Per-ep reward
21818,,,,,metric
21819,,,,,372.64208984375
21820,,,,,755
21821,,,,,Megabytes sent
21822,,,,,metric
21823,,,,,173.59534186124802
21824,,,,,755
21825,,,,,Round megabytes sent
21826,,,,,metric
21827,,,,,0.39093
21828,,,,,755
21829,,,,,Chosen CW
21830,,,,,metric
21831,,,,,64.0
21832,,,,,755
21833,,,,,Station count
21834,,,,,metric
21835,,,,,10.0
21836,,,,,755
21837,,,,,Current throughput
21838,,,,,metric
21839,,,,,38.05426
21840,,,,,755
21841,,,,,Fairness index
21842,,,,,metric
21843,,,,,0.160071
21844,,,,,755
21845,,,,,Observation 0
21846,,,,,metric
21847,,,,,0.5577476195494333
21848,,,,,755
21849,,,,,loss
21850,,,,,metric
21851,,,,,0.0019715044495023848
21852,,,,,755
21853,,,,,Observation 1
21854,,,,,metric
21855,,,,,0.026426790688384078
21856,,,,,755
21857,,,,,loss
21858,,,,,metric
21859,,,,,0.0019715044495023848
21860,,,,,756
21861,,,,,Round reward
21862,,,,,metric
21863,,,,,0.50634765625
21864,,,,,756
21865,,,,,Per-ep reward
21866,,,,,metric
21867,,,,,373.1484375
21868,,,,,756
21869,,,,,Megabytes sent
21870,,,,,metric
21871,,,,,173.97510287165642
21872,,,,,756
21873,,,,,Round megabytes sent
21874,,,,,metric
21875,,,,,0.379761
21876,,,,,756
21877,,,,,Chosen CW
21878,,,,,metric
21879,,,,,64.0
21880,,,,,756
21881,,,,,Station count
21882,,,,,metric
21883,,,,,10.0
21884,,,,,756
21885,,,,,Current throughput
21886,,,,,metric
21887,,,,,38.065434
21888,,,,,756
21889,,,,,Fairness index
21890,,,,,metric
21891,,,,,0.192878
21892,,,,,756
21893,,,,,Observation 0
21894,,,,,metric
21895,,,,,0.5577848170200984
21896,,,,,756
21897,,,,,loss
21898,,,,,metric
21899,,,,,0.0019715044495023848
21900,,,,,756
21901,,,,,Observation 1
21902,,,,,metric
21903,,,,,0.026464636119319547
21904,,,,,756
21905,,,,,loss
21906,,,,,metric
21907,,,,,0.0019715044495023848
21908,,,,,757
21909,,,,,Round reward
21910,,,,,metric
21911,,,,,0.491455078125
21912,,,,,757
21913,,,,,Per-ep reward
21914,,,,,metric
21915,,,,,373.639892578125
21916,,,,,757
21917,,,,,Megabytes sent
21918,,,,,metric
21919,,,,,174.34369388222694
21920,,,,,757
21921,,,,,Round megabytes sent
21922,,,,,metric
21923,,,,,0.368591
21924,,,,,757
21925,,,,,Chosen CW
21926,,,,,metric
21927,,,,,64.0
21928,,,,,757
21929,,,,,Station count
21930,,,,,metric
21931,,,,,10.0
21932,,,,,757
21933,,,,,Current throughput
21934,,,,,metric
21935,,,,,38.076603
21936,,,,,757
21937,,,,,Fairness index
21938,,,,,metric
21939,,,,,0.227645
21940,,,,,757
21941,,,,,Observation 0
21942,,,,,metric
21943,,,,,0.5578723420699438
21944,,,,,757
21945,,,,,loss
21946,,,,,metric
21947,,,,,0.0019715044495023848
21948,,,,,757
21949,,,,,Observation 1
21950,,,,,metric
21951,,,,,0.026470632531450718
21952,,,,,757
21953,,,,,loss
21954,,,,,metric
21955,,,,,0.0019715044495023848
21956,,,,,758
21957,,,,,Round reward
21958,,,,,metric
21959,,,,,0.4765625
21960,,,,,758
21961,,,,,Per-ep reward
21962,,,,,metric
21963,,,,,374.116455078125
21964,,,,,758
21965,,,,,Megabytes sent
21966,,,,,metric
21967,,,,,174.70111587643623
21968,,,,,758
21969,,,,,Round megabytes sent
21970,,,,,metric
21971,,,,,0.357422
21972,,,,,758
21973,,,,,Chosen CW
21974,,,,,metric
21975,,,,,64.0
21976,,,,,758
21977,,,,,Station count
21978,,,,,metric
21979,,,,,10.0
21980,,,,,758
21981,,,,,Current throughput
21982,,,,,metric
21983,,,,,38.04309
21984,,,,,758
21985,,,,,Fairness index
21986,,,,,metric
21987,,,,,0.261358
21988,,,,,758
21989,,,,,Observation 0
21990,,,,,metric
21991,,,,,0.557838960091273
21992,,,,,758
21993,,,,,loss
21994,,,,,metric
21995,,,,,0.0019715044495023848
21996,,,,,758
21997,,,,,Observation 1
21998,,,,,metric
21999,,,,,0.026508480704801368
22000,,,,,758
22001,,,,,loss
22002,,,,,metric
22003,,,,,0.0019715044495023848
22004,,,,,759
22005,,,,,Round reward
22006,,,,,metric
22007,,,,,0.521240234375
22008,,,,,759
22009,,,,,Per-ep reward
22010,,,,,metric
22011,,,,,374.6376953125
22012,,,,,759
22013,,,,,Megabytes sent
22014,,,,,metric
22015,,,,,175.09204587340355
22016,,,,,759
22017,,,,,Round megabytes sent
